role_id,source_version,city,province,family_size,generation_category,older_member_present,weekday_day_presence,evening_presence,routine_regularity,monthly_income_scenario_yuan,monthly_bill_scenario_yuan,bill_pressure_description,budget_explanation,tradeoff_condition,cost_importance_1_5,comfort_importance_1_5,grid_importance_1_5,control_condition,housing_form,h7_room_category,h7_room_minimum,h6_design_building_area_m2,h6_area_basis,whole_dwelling_building_area_m2,whole_dwelling_area_status,household_accounted_net_area_m2,whole_dwelling_modeled_net_area_m2,selected_controlled_zone_area_m2,common_allocated_area_m2,other_resident_count,building_type,virtual_building_id,housing_mode,source_catalog_key,weather_station_key,weather_station_distance_km,private_control_scope,home_charging_access,home_ev_driver_member_id,role_card_short,actor_card_full,event_presence_status,participant_feedback_status,simulation_result_status,population_weight_status,owned_ac_unit_count,eb_controllable_ac_unit_count,eb_selected_ac_zone_count,synthetic_owned_device_types,eb_intervention_device_types,owned_background_excluded_device_types
cityrole-0102,v2_control1_D_inputs,阜康市,新疆,1,1,0,mostly_occupied,mostly_home,regular,3200,380,电费超出预算会挤占必要支出,必要生活开支较多，本月电费变化容易挤占其他项目。,both_high,5,5,5,confirm_required,independent_dwelling,two_rooms,2,75.0,synthetic_H6_like_whole_dwelling_building_area,75.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,56.390977,56.390977,56.390977,0,NOT_APPLICABLE,apartment,cn-home-0102,self_contained_openplan,Low-rise apartment_Yanqi_2010,CHN_Xinjiang.Uygur.Urumqi.514630_CSWD,49.539,D_selected_EB_devices_and_private_AC_zones,0,,【v2隔离合成角色；无真人回答】cityrole-0102｜新疆阜康市｜本户1人；独立住房设计建筑面积75.0㎡。原合成持有设备：electric_water_heater；本次EB纳入：electric_water_heater；空调持有0台，本次可控0台。,"【v2隔离合成角色；无真人回答】
cityrole-0102｜新疆阜康市｜本户1人。独立住房设计建筑面积75.0㎡。
原合成持有设备：electric_water_heater；本次EB纳入：electric_water_heater；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,electric_water_heater,electric_water_heater,none
cityrole-0103,v2_control1_D_inputs,五常市,黑龙江,2,1,0,sometimes_occupied,varies,irregular,13000,360,电费超出预算会挤占必要支出,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,comfort_priority,1,5,1,high_trust_auto,independent_dwelling,one_room,1,69.0,synthetic_H6_like_whole_dwelling_building_area,69.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,51.879699,51.879699,51.879699,0,NOT_APPLICABLE,apartment,cn-home-0103,self_contained_openplan,High-rise apartment(slab type)_Shangzhi_1995,CHN_Heilongjiang.Shangzhi.509680_CSWD,72.395,D_selected_EB_devices_and_private_AC_zones,0,,【v2隔离合成角色；无真人回答】cityrole-0103｜黑龙江五常市｜本户2人；独立住房设计建筑面积69.0㎡。原合成持有设备：ac；本次EB纳入：ac；空调持有1台，本次可控1台。,"【v2隔离合成角色；无真人回答】
cityrole-0103｜黑龙江五常市｜本户2人。独立住房设计建筑面积69.0㎡。
原合成持有设备：ac；本次EB纳入：ac；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,ac,ac,none
cityrole-0104,v2_control1_D_inputs,楚雄市,云南,8,3,0,sometimes_occupied,varies,irregular,25600,220,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,saving_priority,5,1,4,confirm_required,independent_dwelling,five_or_more_rooms,5,84.0,synthetic_H6_like_whole_dwelling_building_area,84.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,63.157895,63.157895,63.157895,0,NOT_APPLICABLE,rowhouse,cn-home-0104,terraced_five_room_inferred,Terraced house_Chuxiong_2019,CHN_Yunnan.Chuxiong.567680_CSWD,1.139,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0104｜云南楚雄市｜本户8人；独立住房设计建筑面积84.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0104｜云南楚雄市｜本户8人。独立住房设计建筑面积84.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,washer","ac,washer",none
cityrole-0105,v2_control1_D_inputs,桂林市,广西,2,2,0,sometimes_occupied,partly_home,partly_regular,19000,720,电费超出预算会挤占必要支出,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,saving_priority,5,1,2,high_trust_auto,independent_dwelling,three_rooms,3,89.0,synthetic_H6_like_whole_dwelling_building_area,89.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,66.917293,66.917293,66.917293,0,NOT_APPLICABLE,apartment,cn-home-0105,self_contained_source_three_room,High-rise apartment(slab type)_Guilin_2001,CHN_Guangxi.Zhuang.Guilin.579570_CSWD,6.735,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0105｜广西桂林市｜本户2人；独立住房设计建筑面积89.0㎡。原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0105｜广西桂林市｜本户2人。独立住房设计建筑面积89.0㎡。
原合成持有设备：ac,washer；本次EB纳入：ac,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,washer","ac,washer",none
cityrole-0106,v2_control1_D_inputs,上海市,上海,3,2,0,sometimes_occupied,varies,irregular,19500,520,电费不构成当前预算约束,本月电费占可安排预算较小。,comfort_priority,2,4,3,confirm_required,independent_dwelling,one_room,1,24.0,synthetic_H6_like_whole_dwelling_building_area,24.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,18.045113,18.045113,18.045113,0,NOT_APPLICABLE,apartment,cn-home-0106,self_contained_openplan,High-rise apartment(slab type)_Shanghai_2001,CHN_Shanghai.Shanghai.583620_CSWD,20.633,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0106｜上海上海市｜本户3人；独立住房设计建筑面积24.0㎡。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0106｜上海上海市｜本户3人。独立住房设计建筑面积24.0㎡。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,electric_water_heater,washer","ac,electric_water_heater,washer",none
cityrole-0107,v2_control1_D_inputs,广州市,广东,2,1,0,mostly_occupied,partly_home,partly_regular,4000,220,电费超出预算会挤占必要支出,必要生活开支较多，本月电费变化容易挤占其他项目。,saving_priority,4,2,1,confirm_required,independent_dwelling,five_or_more_rooms,5,69.0,synthetic_H6_like_whole_dwelling_building_area,69.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,51.879699,51.879699,51.879699,0,NOT_APPLICABLE,rowhouse,cn-home-0107,terraced_five_room_inferred,Terraced house_Guangzhou_2012,CHN_Guangdong.Guangzhou.592870_CSWD,5.46,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0107｜广东广州市｜本户2人；独立住房设计建筑面积69.0㎡。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0107｜广东广州市｜本户2人。独立住房设计建筑面积69.0㎡。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,electric_water_heater,washer","ac,electric_water_heater,washer",none
cityrole-0108,v2_control1_D_inputs,苏州市,江苏,5,3,0,mostly_occupied,partly_home,irregular,32500,720,电费超出预算会挤占必要支出,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,middle,3,3,1,high_trust_auto,independent_dwelling,two_rooms,2,122.5,synthetic_H6_like_whole_dwelling_building_area,122.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,92.105263,92.105263,92.105263,0,NOT_APPLICABLE,apartment,cn-home-0108,self_contained_openplan,High-rise apartment(slab type)_Dongtai_2001,CHN_Jiangsu.Lusi.582650_CSWD,119.962,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0108｜江苏苏州市｜本户5人；独立住房设计建筑面积122.5㎡。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0108｜江苏苏州市｜本户5人。独立住房设计建筑面积122.5㎡。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,electric_water_heater,washer","ac,electric_water_heater,washer",none
cityrole-0109,v2_control1_D_inputs,北京市,北京,3,2,0,sometimes_occupied,varies,irregular,9600,520,电费超出预算会挤占必要支出,必要生活开支较多，本月电费变化容易挤占其他项目。,saving_priority,4,2,1,low_auto_accept,independent_dwelling,three_rooms,3,43.5,synthetic_H6_like_whole_dwelling_building_area,43.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,32.706767,32.706767,32.706767,0,NOT_APPLICABLE,apartment,cn-home-0109,self_contained_source_three_room,High-rise apartment(slab type)_Beijing_2010,CHN_Beijing.Beijing.545110_CSWD,16.45,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0109｜北京北京市｜本户3人；独立住房设计建筑面积43.5㎡。原合成持有设备：ac,dishwasher,electric_water_heater,washer；本次EB纳入：ac,dishwasher,electric_water_heater,washer；空调持有2台，本次可控2台。","【v2隔离合成角色；无真人回答】
cityrole-0109｜北京北京市｜本户3人。独立住房设计建筑面积43.5㎡。
原合成持有设备：ac,dishwasher,electric_water_heater,washer；本次EB纳入：ac,dishwasher,electric_water_heater,washer；空调持有2台，本次可控2台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,2,2,2,"ac,dishwasher,electric_water_heater,washer","ac,dishwasher,electric_water_heater,washer",none
cityrole-0110,v2_control1_D_inputs,济南市,山东,2,2,1,mostly_occupied,mostly_home,regular,6400,120,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,both_high,4,4,3,high_trust_auto,independent_dwelling,three_rooms,3,49.0,synthetic_H6_like_whole_dwelling_building_area,49.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,36.842105,36.842105,36.842105,0,NOT_APPLICABLE,apartment,cn-home-0110,self_contained_source_three_room,Low-rise apartment_Jinan_2010,CHN_Shandong.Jinan.548230_CSWD,7.383,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0110｜山东济南市｜本户2人；独立住房设计建筑面积49.0㎡。原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0110｜山东济南市｜本户2人。独立住房设计建筑面积49.0㎡。
原合成持有设备：ac,electric_water_heater,washer；本次EB纳入：ac,electric_water_heater,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,electric_water_heater,washer","ac,electric_water_heater,washer",none
cityrole-0111,v2_control1_D_inputs,成都市,四川,3,2,0,sometimes_occupied,partly_home,partly_regular,19500,220,电费有压力，需调整其他开支,本月收入已有其他固定支出安排，可灵活调整的预算较紧。,comfort_priority,1,5,4,confirm_required,independent_dwelling,three_rooms,3,43.5,synthetic_H6_like_whole_dwelling_building_area,43.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,32.706767,32.706767,32.706767,0,NOT_APPLICABLE,apartment,cn-home-0111,self_contained_source_three_room,Low-rise apartment_Chengdu_2001,CHN_Sichuan.Chengdu.562940_CSWD,2.503,D_selected_EB_devices_and_private_AC_zones,0,,【v2隔离合成角色；无真人回答】cityrole-0111｜四川成都市｜本户3人；独立住房设计建筑面积43.5㎡。原合成持有设备：washer；本次EB纳入：washer；空调持有0台，本次可控0台。,"【v2隔离合成角色；无真人回答】
cityrole-0111｜四川成都市｜本户3人。独立住房设计建筑面积43.5㎡。
原合成持有设备：washer；本次EB纳入：washer；空调持有0台，本次可控0台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,0,0,0,washer,washer,none
cityrole-0112,v2_control1_D_inputs,重庆市,重庆,3,2,1,sometimes_occupied,partly_home,partly_regular,19500,360,电费有余量，通常不需改变开支,本月电费占可安排预算较小。,middle,3,3,2,confirm_required,independent_dwelling,three_rooms,3,163.5,synthetic_H6_like_whole_dwelling_building_area,163.5,EXPERIMENTAL_DESIGN_NOT_OBSERVED,122.932331,122.932331,122.932331,0,NOT_APPLICABLE,apartment,cn-home-0112,self_contained_source_three_room,Low-rise apartment_Youyang_2001,CHN_Chongqing.Chongqing.Shapingba.575160_CSWD,5.879,D_selected_EB_devices_and_private_AC_zones,1,m03,"【v2隔离合成角色；无真人回答】cityrole-0112｜重庆重庆市｜本户3人；独立住房设计建筑面积163.5㎡。原合成持有设备：ac,electric_water_heater,home_ev,washer；本次EB纳入：ac,electric_water_heater,home_ev,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0112｜重庆重庆市｜本户3人。独立住房设计建筑面积163.5㎡。
原合成持有设备：ac,electric_water_heater,home_ev,washer；本次EB纳入：ac,electric_water_heater,home_ev,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,electric_water_heater,home_ev,washer","ac,electric_water_heater,home_ev,washer",none
cityrole-0113,v2_control1_D_inputs,广州市,广东,1,1,1,sometimes_occupied,partly_home,partly_regular,4500,360,电费有余量，通常不需改变开支,家庭已为当前电费预留预算，按这个金额可以承担；增加用电仍需重新权衡。,both_high,5,5,1,high_trust_auto,shared_dwelling_private_rooms_with_allocated_common_area,one_room,1,10.5,synthetic_H6_like_household_attributed_building_area_in_shared_dwelling,49.437493,EXPERIMENTAL_DESIGN_NOT_OBSERVED,9.975,46.965618,8.389242,1.585758,UNKNOWN,apartment,cn-home-0113,shared_flat_private_rooms,Low-rise apartment_Guangzhou_2012,CHN_Guangdong.Guangzhou.592870_CSWD,5.46,D_selected_EB_devices_and_private_AC_zones,0,,【v2隔离合成角色；无真人回答】cityrole-0113｜广东广州市｜本户1人；合住：本户H6归属建筑面积10.5㎡；整套设计建筑面积49.437493㎡。其他住户人数未知。原合成持有设备：ac；本次EB纳入：ac；空调持有1台，本次可控1台。,"【v2隔离合成角色；无真人回答】
cityrole-0113｜广东广州市｜本户1人。合住：本户H6归属建筑面积10.5㎡；整套设计建筑面积49.437493㎡。其他住户人数未知。
原合成持有设备：ac；本次EB纳入：ac；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,ac,ac,none
cityrole-0114,v2_control1_D_inputs,天津市,天津,5,2,1,mostly_occupied,partly_home,irregular,32500,360,电费可承担，但会留意变化,本月电费可承担，但家庭会留意它的变化。,both_low,1,1,3,high_trust_auto,independent_dwelling,two_rooms,2,90.0,synthetic_H6_like_whole_dwelling_building_area,90.0,EXPERIMENTAL_DESIGN_NOT_OBSERVED,67.669173,67.669173,67.669173,0,NOT_APPLICABLE,apartment,cn-home-0114,self_contained_openplan,Low-rise apartment_Tianjin_2010,CHN_Tianjin.Tianjin.545270_CSWD,12.212,D_selected_EB_devices_and_private_AC_zones,0,,"【v2隔离合成角色；无真人回答】cityrole-0114｜天津天津市｜本户5人；独立住房设计建筑面积90.0㎡。原合成持有设备：ac,dryer,washer；本次EB纳入：ac,dryer,washer；空调持有1台，本次可控1台。","【v2隔离合成角色；无真人回答】
cityrole-0114｜天津天津市｜本户5人。独立住房设计建筑面积90.0㎡。
原合成持有设备：ac,dryer,washer；本次EB纳入：ac,dryer,washer；空调持有1台，本次可控1台。
收入、电费、设备习惯与控制偏好均为实验情境；事件当天是否有人在受控房间未知。",UNKNOWN,NOT_COLLECTED,D_G_RESULTS_NOT_IN_FIXED_ROLE_CSV,UNKNOWN,1,1,1,"ac,dryer,washer","ac,dryer,washer",none
